"compname","MLRARSYM","Count","total","percentmlra","ctotal","affinity"
"Wareham","143",48695,493943103,0.00985842290422668,1.72196732624288,0.57
"Wareham","140",316,203269067,0.000155458971039602,1.72196732624288,0.01
"Wareham","145",154272,24898413,0.619605755595748,1.72196732624288,35.98
"Warminster","136",4098,11412644,0.0359075425466702,0.0359075425466702,100
"Warners","147",3359,177749021,0.00188974317895118,0.115392812404468,1.64
"Warners","111A",185,103233144,0.000179206011588681,0.115392812404468,0.16
"Warners","94A",488,91610663,0.000532689082274189,0.115392812404468,0.46
"Warners","96",527,44104308,0.00119489461210909,0.115392812404468,1.04
"Warners","99",1581,107369567,0.00147248428411749,0.115392812404468,1.28
"Warners","101",30875,72267250,0.0427233636259855,0.115392812404468,37.02
"Warners","140",2622,203269067,0.00128991589261341,0.115392812404468,1.12
"Warners","98",9496,175031822,0.00542529917788321,0.115392812404468,4.7
"Warners","111C",154,28641418,0.000537682875896717,0.115392812404468,0.47
"Warners","97",14478,34895370,0.0414897449145832,0.115392812404468,35.96
"Warners","110",318,56520334,0.000562629371581562,0.115392812404468,0.49
"Warners","94C",5939,33684714,0.0176311427195137,0.115392812404468,15.28
"Warners","111B",426,91807049,0.000464016657370176,0.115392812404468,0.4
"Warners Variant","110",644,56520334,0.00113941294119033,0.0118135302702002,9.64
"Warners Variant","111D",2429,41553717,0.00584544578767767,0.0118135302702002,49.48
"Warners Variant","111C",1383,28641418,0.00482867154133221,0.0118135302702002,40.87
"Warsaw","111C",5320,28641418,0.0185744993491593,0.780054033245307,2.38
"Warsaw","111E",3508,29389481,0.0119362434471027,0.780054033245307,1.53
"Warsaw","110",43539,56520334,0.0770324534883322,0.780054033245307,9.88
"Warsaw","121",4613,119946350,0.00384588609824309,0.780054033245307,0.49
"Warsaw","115",33384,33107001,0.100836678018646,0.780054033245307,12.93
"Warsaw","124",13259,127505241,0.0103987882349087,0.780054033245307,1.33
"Warsaw","111D",82991,41553717,0.199719798832918,0.780054033245307,25.6
"Warsaw","111B",4435,91807049,0.00483078374515665,0.780054033245307,0.62
"Warsaw","108",23666,51640704,0.0458281901036826,0.780054033245307,5.88
"Warsaw","114A",3254,24974392,0.01302934621992,0.780054033245307,1.67
"Warsaw","114B",3766,52719090,0.00714352239388047,0.780054033245307,0.92
"Warsaw","98",13425,175031822,0.00767003385247284,0.780054033245307,0.98
"Warsaw","111A",288235,103233144,0.279207809460884,0.780054033245307,35.79
"Warsaw Variant","121",376,119946350,0.000313473482102623,0.00188859131468063,16.6
"Warsaw Variant","111A",939,103233144,0.000909591593955523,0.00188859131468063,48.16
"Warsaw Variant","111B",611,91807049,0.000665526238622483,0.00188859131468063,35.24
"Warwick","149B",198,20420367,0.000969620183613742,0.283998164609389,0.34
"Warwick","144B",125440,331949767,0.0377888501424976,0.283998164609389,13.31
"Warwick","145",53488,24898413,0.214824936834328,0.283998164609389,75.64
"Warwick","144A",44571,194998048,0.0228571518828742,0.283998164609389,8.05
"Warwick","143",14677,493943103,0.00297139486529079,0.283998164609389,1.05
"Warwick","142",2350,51240559,0.0045862107007849,0.283998164609389,1.61
"Wasepi","98",1342558,175031822,0.767036522078825,1.83075359884462,41.9
"Wasepi","97",139236,34895370,0.399009954615756,1.83075359884462,21.79
"Wasepi","94A",8844,91610663,0.00965389804023141,1.83075359884462,0.53
"Wasepi","111B",28622,91807049,0.0311762553221812,1.83075359884462,1.7
"Wasepi","99",669854,107369567,0.623876968787627,1.83075359884462,34.08
"Washburn","143",51090,493943103,0.0103432965638555,1.3532662125742,0.76
"Washburn","146",362253,26974966,1.34292291601035,1.3532662125742,99.24
"Washington","148",94044,99448051,0.0945659558476415,0.464109211823896,20.38
"Washington","140",280,203269067,0.000137748455351546,0.464109211823896,0.03
"Washington","147",656601,177749021,0.369397815136208,0.464109211823896,79.59
"Washington","144A",15,194998048,7.6923846950509e-06,0.464109211823896,0
"Washtenaw","111C",44350,28641418,0.154845685363762,0.427914618289984,36.19
"Washtenaw","111D",26117,41553717,0.0628511764663556,0.427914618289984,14.69
"Washtenaw","111B",56977,91807049,0.0620616833027712,0.427914618289984,14.5
"Washtenaw","110",7609,56520334,0.0134624115986293,0.427914618289984,3.15
"Washtenaw","114A",167,24974392,0.000668684947365285,0.427914618289984,0.16
"Washtenaw","99",30263,107369567,0.0281858266225475,0.427914618289984,6.59
"Washtenaw","115",1858,33107001,0.00561210603159132,0.427914618289984,1.31
"Washtenaw","108",145,51640704,0.000280786257290373,0.427914618289984,0.07
"Washtenaw","97",18347,34895370,0.0525771757112763,0.427914618289984,12.29
"Washtenaw","111A",12808,103233144,0.0124068680887991,0.427914618289984,2.9
"Washtenaw","98",61195,175031822,0.0349622138995959,0.427914618289984,8.17
"Waskish","144A",4143,194998048,0.00212463665277306,0.0116023028115018,18.31
"Waskish","143",265,493943103,5.36499038837678e-05,0.0116023028115018,0.46
"Waskish","144B",31283,331949767,0.00942401625484497,0.0116023028115018,81.23
"Wasnot","140",7692,203269067,0.00378414685201463,0.00378414685201463,100
"Wassaic","101",2190396,72267250,3.03096630908191,3.1683720895498,95.66
"Wassaic","144A",44407,194998048,0.022773048476875,3.1683720895498,0.72
"Wassaic","140",211255,203269067,0.103928749768896,3.1683720895498,3.28
"Wassaic","147",547,177749021,0.000307737278620511,3.1683720895498,0.01
"Wassaic","143",50383,493943103,0.0102001626693429,3.1683720895498,0.32
"Wassaic","148",195,99448051,0.000196082274151356,3.1683720895498,0.01
"Wassents","149B",2386,20420367,0.011684412919709,0.0125500626107254,93.1
"Wassents","144A",1688,194998048,0.000865649691016394,0.0125500626107254,6.9
"Wassookeag","144B",238168,331949767,0.0717482052035903,0.0717482052035903,100
"Watahala","147",474960,177749021,0.267208222767089,0.267882079135641,99.75
"Watahala","130A",78,11575167,0.000673856368551745,0.267882079135641,0.25
"Watchaug","144A",22187,194998048,0.0113780626152729,2.0479777446914,0.56
"Watchaug","145",507081,24898413,2.03659968207612,2.0479777446914,99.44
"Watchung","130A",504,11575167,0.00435414884294974,0.676335301885713,0.64
"Watchung","147",3197,177749021,0.00179860343647125,0.676335301885713,0.27
"Watchung","148",583309,99448051,0.586546437194631,0.676335301885713,86.72
"Watchung","149A",26052,31149224,0.0836361124116607,0.676335301885713,12.37
"Wate","130A",44,11575167,0.000380124105336882,0.0787031457595165,0.48
"Wate","148",3945,99448051,0.0039668952386005,0.0787031457595165,5.04
"Wate","136",8486,11412644,0.0743561264155791,0.0787031457595165,94.48
"Water","144A",17613,194998048,0.00903239810892876,0.00903239810892876,100
"Waterford","98",44461,175031822,0.0254016666752175,0.0920359373667035,27.6
"Waterford","111C",19085,28641418,0.066634270691486,0.0920359373667035,72.4
"Watertown","124",82175,127505241,0.0644483311866373,0.0766287155373768,84.1
"Watertown","126",19040,164009984,0.0116090493612877,0.0766287155373768,15.15
"Watertown","139",442,85510805,0.000516893742258654,0.0766287155373768,0.67
"Watertown","111E",16,29389481,5.44412471931709e-05,0.0766287155373768,0.07
"Watseka","94A",1520,91610663,0.00165919550216551,0.971020142618395,0.17
"Watseka","110",139940,56520334,0.247592308990955,0.971020142618395,25.5
"Watseka","111C",31956,28641418,0.111572688195815,0.971020142618395,11.49
"Watseka","97",69102,34895370,0.198026271107027,0.971020142618395,20.39
"Watseka","98",444631,175031822,0.254028664570492,0.971020142618395,26.16
"Watseka","96",69747,44104308,0.158141014251941,0.971020142618395,16.29
"Watson","140",22188,203269067,0.0109155811690718,0.719268911224766,1.52
"Watson","148",139934,99448051,0.140710651031261,0.719268911224766,19.56
"Watson","147",1007155,177749021,0.566616341588739,0.719268911224766,78.78
"Watson","127",1885,183662793,0.0010263374356939,0.719268911224766,0.14
"Watt","148",10558,99448051,0.0106165982076411,0.0221530161324368,47.92
"Watt","136",24,11412644,0.000210293074943896,0.0221530161324368,0.95
"Watt","149A",3528,31149224,0.0113261248498518,0.0221530161324368,51.13
"Wauconda","110",69781,56520334,0.123461761567085,0.139693143695415,88.38
"Wauconda","108",8382,51640704,0.0162313821283304,0.139693143695415,11.62
"Waumbek","144B",528097,331949767,0.159089432347756,0.223020264878179,71.33
"Waumbek","144A",6,194998048,3.07695387802036e-06,0.223020264878179,0
"Waumbek","145",4678,24898413,0.0187883460684824,0.223020264878179,8.42
"Waumbek","143",222963,493943103,0.0451394095080623,0.223020264878179,20.24
"Waupecan","114A",3489,24974392,0.0139703100680089,0.504535567019797,2.77
"Waupecan","115",3040,33107001,0.00918234786654339,0.504535567019797,1.82
"Waupecan","111A",6028,103233144,0.00583920993435984,0.504535567019797,1.16
"Waupecan","111D",129477,41553717,0.311589454199729,0.504535567019797,61.76
"Waupecan","111C",196,28641418,0.000684323660232185,0.504535567019797,0.14
"Waupecan","110",24044,56520334,0.042540442170777,0.504535567019797,8.43
"Waupecan","108",57784,51640704,0.111896228215634,0.504535567019797,22.18
"Waupecan","98",15461,175031822,0.00883325090451267,0.504535567019797,1.75
"Wauseon","97",6074,34895370,0.0174063206666099,0.361327097637798,4.82
"Wauseon","110",200,56520334,0.000353854950680228,0.361327097637798,0.1
"Wauseon","111B",8297,91807049,0.00903743240892102,0.361327097637798,2.5
"Wauseon","98",71956,175031822,0.0411102387998909,0.361327097637798,11.38
"Wauseon","99",278573,107369567,0.259452475951589,0.361327097637798,71.81
"Wauseon","96",8092,44104308,0.0183474140439977,0.361327097637798,5.08
"Wauseon","94A",14309,91610663,0.0156193608161094,0.361327097637798,4.32
"Waverly","120A",11219,105159520,0.0106685538313602,1.92860500543961,0.55
"Waverly","122",195,192403601,0.000101349454473048,1.92860500543961,0.01
"Waverly","133C",75658,7084876,1.06788036939531,1.92860500543961,55.37
"Waverly","134",90765,10678804,0.849954732758462,1.92860500543961,44.07
"Wawaka","111A",243167,103233144,0.235551287675594,0.523168972510877,45.02
"Wawaka","115",34,33107001,0.000102697311665288,0.523168972510877,0.02
"Wawaka","111B",39228,91807049,0.042728745153327,0.523168972510877,8.17
"Wawaka","111D",93484,41553717,0.224971450809082,0.523168972510877,43
"Wawaka","99",3284,107369567,0.00305859480647808,0.523168972510877,0.58
"Wawaka","110",44,56520334,7.78480891496501e-05,0.523168972510877,0.01
"Wawaka","111C",2610,28641418,0.00911267731227553,0.523168972510877,1.74
"Wawaka","108",1129,51640704,0.00218625989297125,0.523168972510877,0.42
"Wawaka","114A",1325,24974392,0.00530543446262876,0.523168972510877,1.01
"Wawaka","114B",39,52719090,7.3976997706144e-05,0.523168972510877,0.01
"Wawasee","111B",80630,91807049,0.0878255001966134,2.39551503493206,3.67
"Wawasee","98",1278040,175031822,0.730175796261779,2.39551503493206,30.48
"Wawasee","99",8142,107369567,0.0075831543588138,2.39551503493206,0.32
"Wawasee","97",10259,34895370,0.0293993157258398,2.39551503493206,1.23
"Wawasee","111C",441230,28641418,1.54053126838902,2.39551503493206,64.31
"Wawayanda","140",2864,203269067,0.00140896991473867,0.0395124282632038,3.57
"Wawayanda","144A",74301,194998048,0.0381034583484651,0.0395124282632038,96.43
"Waxpool","148",397718,99448051,0.39992538415861,0.400670172132369,99.81
"Waxpool","136",85,11412644,0.00074478797375963,0.400670172132369,0.19
"Wayland","127",44210,183662793,0.0240712880806512,2.08366884109455,1.16
"Wayland","143",2531,493943103,0.000512407195206854,2.08366884109455,0.02
"Wayland","124",3901,127505241,0.0030594820804268,2.08366884109455,0.15
"Wayland","144A",186689,194998048,0.0957389070889571,2.08366884109455,4.59
"Wayland","144B",12,331949767,3.61500479679505e-06,2.08366884109455,0
"Wayland","101",656230,72267250,0.908060013353213,2.08366884109455,43.58
"Wayland","140",893991,203269067,0.439806711957801,2.08366884109455,21.11
"Wayland","147",4813,177749021,0.00270775049725872,2.08366884109455,0.13
"Wayland","139",443547,85510805,0.518702870356559,2.08366884109455,24.89
"Wayland","142",20755,51240559,0.0405050225935279,2.08366884109455,1.94
"Wayland","141",4615,9138474,0.0505007728861514,2.08366884109455,2.42
"Waynesboro","125",170187,72179215,0.235783944172848,2.36818508675592,9.96
"Waynesboro","120A",7327,105159520,0.00696750993157823,2.36818508675592,0.29
"Waynesboro","133C",236,7084876,0.00333103924472355,2.36818508675592,0.14
"Waynesboro","122",3779967,192403601,1.96460304295448,2.36818508675592,82.96
"Waynesboro","123",65104,41335991,0.157499550452292,2.36818508675592,6.65
"Waynetown","111A",5449,103233144,0.00527834355214445,0.273334668985946,1.93
"Waynetown","111D",50856,41553717,0.122386163432744,0.273334668985946,44.78
"Waynetown","111C",41722,28641418,0.145670162001057,0.273334668985946,53.29
"Wea","108",616,51640704,0.00119285747924738,0.325698538392433,0.37
"Wea","111A",82979,103233144,0.0803801926249577,0.325698538392433,24.68
"Wea","121",1569,119946350,0.00130808482292292,0.325698538392433,0.4
"Wea","110",43347,56520334,0.0766927527356792,0.325698538392433,23.55
"Wea","111C",1444,28641418,0.00504164982334324,0.325698538392433,1.55
"Wea","114A",5366,24974392,0.0214860085482762,0.325698538392433,6.6
"Wea","111B",114,91807049,0.000124173471690611,0.325698538392433,0.04
"Wea","124",1412,127505241,0.00110740545951362,0.325698538392433,0.34
"Wea","111E",7654,29389481,0.0260433316260331,0.325698538392433,8
"Wea","111D",46674,41553717,0.112322081800769,0.325698538392433,34.49
"Wea Variant","111A",1803,103233144,0.00174653210213185,0.00221272724146151,78.93
"Wea Variant","111B",428,91807049,0.000466195139329661,0.00221272724146151,21.07
"Weaver","147",60623,177749021,0.0341059543725982,0.0472584699694172,72.17
"Weaver","101",7838,72267250,0.0108458534121611,0.0472584699694172,22.95
"Weaver","130A",267,11575167,0.0023066621846579,0.0472584699694172,4.88
"Webbtown","130A",911,11575167,0.0078702968173159,0.0422074760921317,18.65
"Webbtown","147",61034,177749021,0.0343371792748158,0.0422074760921317,81.35
"Weddel","114B",67395,52719090,0.127837942574502,0.372629521150165,34.31
"Weddel","120C",23736,9696412,0.244791578575663,0.372629521150165,65.69
"Weeksville","153D",21,62896151,3.33883706174643e-05,0.00255993606246366,1.3
"Weeksville","149A",787,31149224,0.00252654769184619,0.00255993606246366,98.7
"Wegatchie","142",36370,51240559,0.0709789290159774,0.072242029960622,98.25
"Wegatchie","143",6239,493943103,0.00126310094464463,0.072242029960622,1.75
"Wehadkee","130A",521,11575167,0.00450101497455717,0.0545432224382308,8.25
"Wehadkee","148",49766,99448051,0.0500422074636737,0.0545432224382308,91.75
"Weider","143",10614,493943103,0.00214883048989551,0.00309626299705555,69.4
"Weider","144B",3145,331949767,0.000947432507160037,0.00309626299705555,30.6
"Weikert","111A",102361,103233144,0.0991551705525892,32.8176841104026,0.3
"Weikert","120A",1658302,105159520,1.5769394915458,32.8176841104026,4.81
"Weikert","113",1482,28309658,0.00523496257001762,32.8176841104026,0.02
"Weikert","126",6290371,164009984,3.83535858402376,32.8176841104026,11.69
"Weikert","114A",15395,24974392,0.0616431423035243,32.8176841104026,0.19
"Weikert","124",3344325,127505241,2.62289218370247,32.8176841104026,7.99
"Weikert","139",93125,85510805,0.108904365945333,32.8176841104026,0.33
"Weikert","120C",105,9696412,0.00108287477883572,32.8176841104026,0
"Weikert","127",4087501,183662793,2.2255465754569,32.8176841104026,6.78
"Weikert","148",78294,99448051,0.0787285413969551,32.8176841104026,0.24
"Weikert","121",10968,119946350,0.00914408816941908,32.8176841104026,0.03
"Weikert","111B",926,91807049,0.00100863714724128,32.8176841104026,0
"Weikert","140",42621,203269067,0.0209677746983509,32.8176841104026,0.06
"Weikert","111D",7130,41553717,0.0171585131602066,32.8176841104026,0.05
"Weikert","147",15210906,177749021,8.55751886250895,32.8176841104026,26.08
"Weikert","125",409722,72179215,0.567645408723273,32.8176841104026,1.73
"Weikert","111E",230,29389481,0.000782592928401832,32.8176841104026,0
"Weikert","128",571124,4516193,12.6461380193451,32.8176841104026,38.53
"Weikert","130A",10138,11575167,0.0875840495433025,32.8176841104026,0.27
"Weikert","144A",21,194998048,1.07693385730713e-05,32.8176841104026,0
"Weikert","114B",504,52719090,0.000956010431894784,32.8176841104026,0
"Weikert","122",564288,192403601,0.29328349213173,32.8176841104026,0.89
"Weikert Variant","108",1062,51640704,0.00205651727753363,0.00860510849304237,23.9
"Weikert Variant","111D",2544,41553717,0.00612219599993907,0.00860510849304237,71.15
"Weikert Variant","110",241,56520334,0.000426395215569674,0.00860510849304237,4.96
"Weinbach","121",15101,119946350,0.0125897953543397,1.79426987111936,0.7
"Weinbach","122",52795,192403601,0.0274397151225875,1.79426987111936,1.53
"Weinbach","139",22566,85510805,0.0263896474837303,1.79426987111936,1.47
"Weinbach","120A",693644,105159520,0.659611226829487,1.79426987111936,36.76
"Weinbach","124",84046,127505241,0.0659157218486415,1.79426987111936,3.67
"Weinbach","120B",528,24321372,0.00217093015969658,1.79426987111936,0.12
