"coiid","SiteID","nationalmusym","muname"
2105795,"F094AB018MI","2qz4z","Grattan sand, 0 to 6 percent slopes"
2105797,"F099XY006MI","2qz50","Grattan sand, 6 to 12 percent slopes"
2105797,"F094AB018MI","2qz50","Grattan sand, 6 to 12 percent slopes"
2105801,"F099XY006MI","2qz54","Grattan sand, moderately fine substratum, 0 to 6 percent slopes"
2105801,"F094AB018MI","2qz54","Grattan sand, moderately fine substratum, 0 to 6 percent slopes"
2105805,"F099XY006MI","2qz55","Grattan sand, moderately fine substratum, 6 to 12 percent slopes"
2105805,"F094AB018MI","2qz55","Grattan sand, moderately fine substratum, 6 to 12 percent slopes"
2105811,"F099XY006MI","2qz57","Grattan association, undulating"
2105811,"F094AB018MI","2qz57","Grattan association, undulating"
2105813,"F094AB026MI","2qz58","Timakwa peat and muck"
2105813,"F099XY014MI","2qz58","Timakwa peat and muck"
2105818,"F094AB026MI","2qz59","Timakwa association"
2105818,"F099XY014MI","2qz59","Timakwa association"
2105836,"F099XY012MI","2qz5g","Pipestone-Kinross association"
2105835,"F094AB020MI","2qz5g","Pipestone-Kinross association"
2105835,"F099XY005MI","2qz5g","Pipestone-Kinross association"
2105836,"F094AB021MI","2qz5g","Pipestone-Kinross association"
2105850,"F094AB018MI","2qz5m","Grattan sand, 0 to 6 percent slopes"
2105850,"F099XY006MI","2qz5m","Grattan sand, 0 to 6 percent slopes"
2105852,"F099XY006MI","2qz5n","Grattan sand, 6 to 12 percent slopes"
2105852,"F094AB018MI","2qz5n","Grattan sand, 6 to 12 percent slopes"
2105856,"F094AB018MI","2qz5q","Grattan sand, loamy substratum, 0 to 6 percent slopes"
2105856,"F099XY006MI","2qz5q","Grattan sand, loamy substratum, 0 to 6 percent slopes"
2105865,"F094AB020MI","2qz5t","Covert-Pipestone association"
2105865,"F099XY005MI","2qz5t","Covert-Pipestone association"
2105866,"F099XY005MI","2qz5t","Covert-Pipestone association"
2105866,"F094AB020MI","2qz5t","Covert-Pipestone association"
2105875,"F094AB020MI","2qz5w","Covert-Pipestone-Roscommon association"
2105874,"F094AB020MI","2qz5w","Covert-Pipestone-Roscommon association"
2105874,"F099XY005MI","2qz5w","Covert-Pipestone-Roscommon association"
2105875,"F099XY005MI","2qz5w","Covert-Pipestone-Roscommon association"
2105876,"F099XY012MI","2qz5w","Covert-Pipestone-Roscommon association"
2105876,"F094AB023MI","2qz5w","Covert-Pipestone-Roscommon association"
2105882,"F099XY006MI","2qz5y","Grayling-Covert-Pipestone association"
2105882,"F094AB019MI","2qz5y","Grayling-Covert-Pipestone association"
2105883,"F099XY005MI","2qz5y","Grayling-Covert-Pipestone association"
2105883,"F094AB020MI","2qz5y","Grayling-Covert-Pipestone association"
2105884,"F099XY005MI","2qz5y","Grayling-Covert-Pipestone association"
2105884,"F094AB020MI","2qz5y","Grayling-Covert-Pipestone association"
2105889,"F099XY005MI","2qz5z","Iosco-Pipestone-Ingalls association"
2105887,"F099XY005MI","2qz5z","Iosco-Pipestone-Ingalls association"
2105887,"F094AB020MI","2qz5z","Iosco-Pipestone-Ingalls association"
2105888,"F094AB020MI","2qz5z","Iosco-Pipestone-Ingalls association"
2105888,"F099XY005MI","2qz5z","Iosco-Pipestone-Ingalls association"
2105889,"F094AB020MI","2qz5z","Iosco-Pipestone-Ingalls association"
2105897,"F094AB023MI","2qz60","Roscommon-Brevort-Timakwa association"
2105898,"F094AB023MI","2qz60","Roscommon-Brevort-Timakwa association"
2105897,"F099XY012MI","2qz60","Roscommon-Brevort-Timakwa association"
2105898,"F099XY012MI","2qz60","Roscommon-Brevort-Timakwa association"
2105899,"F094AB026MI","2qz60","Roscommon-Brevort-Timakwa association"
2105899,"F099XY014MI","2qz60","Roscommon-Brevort-Timakwa association"
2105901,"F094AB026MI","2qz61","Roscommon-Timakwa association"
2105900,"F094AB017MI","2qz61","Roscommon-Timakwa association"
2105900,"F099XY013MI","2qz61","Roscommon-Timakwa association"
2105901,"F099XY014MI","2qz61","Roscommon-Timakwa association"
2105903,"F094AB018MI","2qz62","Grattan-Covert association, undulating"
2105903,"F099XY006MI","2qz62","Grattan-Covert association, undulating"
2105904,"F094AB020MI","2qz62","Grattan-Covert association, undulating"
2105904,"F099XY005MI","2qz62","Grattan-Covert association, undulating"
2105912,"F094AB018MI","2qz64","Grattan-Ocqueoc-Ingalls association, undulating"
2105914,"F099XY006MI","2qz64","Grattan-Ocqueoc-Ingalls association, undulating"
2105913,"F094AB020MI","2qz64","Grattan-Ocqueoc-Ingalls association, undulating"
2105913,"F099XY005MI","2qz64","Grattan-Ocqueoc-Ingalls association, undulating"
2105914,"F094AB018MI","2qz64","Grattan-Ocqueoc-Ingalls association, undulating"
2105912,"F099XY006MI","2qz64","Grattan-Ocqueoc-Ingalls association, undulating"
2106528,"F099XY006MI","2qz67","Grattan sand, 0 to 6 percent slopes"
2106528,"F098XA013MI","2qz67","Grattan sand, 0 to 6 percent slopes"
2106532,"F098XA013MI","2qz68","Grattan sand, 6 to 18 percent slopes"
2106532,"F099XY006MI","2qz68","Grattan sand, 6 to 18 percent slopes"
2106617,"F099XY006MI","2qz6b","Chelsea-Covert sands, 0 to 6 percent slopes"
2106617,"F099XY004MI","2qz6b","Chelsea-Covert sands, 0 to 6 percent slopes"
2106618,"F099XY003MI","2qz6b","Chelsea-Covert sands, 0 to 6 percent slopes"
2106618,"F099XY005MI","2qz6b","Chelsea-Covert sands, 0 to 6 percent slopes"
2119946,"F139XY013OH","2qz6f","Adrian muck, 0 to 1 percent slopes"
2119946,"F099XY014MI","2qz6f","Adrian muck, 0 to 1 percent slopes"
2119946,"F094AB026MI","2qz6f","Adrian muck, 0 to 1 percent slopes"
2119955,"F098XA006MI","2qz6h","Lupton muck, 0 to 1 percent slopes"
2119955,"F094AA013MI","2qz6h","Lupton muck, 0 to 1 percent slopes"
2119955,"F094AB026MI","2qz6h","Lupton muck, 0 to 1 percent slopes"
2119955,"F096XB027MI","2qz6h","Lupton muck, 0 to 1 percent slopes"
2119955,"F099XY014MI","2qz6h","Lupton muck, 0 to 1 percent slopes"
2119960,"F094AB026MI","2qz6j","Lupton muck, 0 to 1 percent slopes"
2119960,"F094AA013MI","2qz6j","Lupton muck, 0 to 1 percent slopes"
2119967,"F094AA006MI","2qz6l","Rubicon sand, 0 to 6 percent slopes"
2119967,"F094CY031MI","2qz6l","Rubicon sand, 0 to 6 percent slopes"
2119967,"F098XA013MI","2qz6l","Rubicon sand, 0 to 6 percent slopes"
2119967,"F096XA007MI","2qz6l","Rubicon sand, 0 to 6 percent slopes"
2119967,"F094AB018MI","2qz6l","Rubicon sand, 0 to 6 percent slopes"
2134651,"F139XY011OH","2s1j0","Condit silt loam, 0 to 1 percent slopes"
2134651,"F099XY013MI","2s1j0","Condit silt loam, 0 to 1 percent slopes"
2188335,"F097XA023MI","2smzk","Milford silty clay loam, 0 to 2 percent slopes"
2188335,"R097XB047IL","2smzk","Milford silty clay loam, 0 to 2 percent slopes"
2188335,"F098XB034IN","2smzk","Milford silty clay loam, 0 to 2 percent slopes"
2188368,"R097XB047IL","2smzn","Pella silty clay loam, 0 to 2 percent slopes"
2188368,"F098XB034IN","2smzn","Pella silty clay loam, 0 to 2 percent slopes"
2188474,"R097XB046IL","2sn0b","Ozaukee silt loam, 2 to 6 percent slopes"
2188474,"F098XB033IN","2sn0b","Ozaukee silt loam, 2 to 6 percent slopes"
2188483,"R097XB046IL","2sn0d","Ozaukee silt loam, 2 to 6 percent slopes, eroded"
2188483,"F097XA022MI","2sn0d","Ozaukee silt loam, 2 to 6 percent slopes, eroded"
2188483,"F098XB033IN","2sn0d","Ozaukee silt loam, 2 to 6 percent slopes, eroded"
2188500,"F098XB033IN","2sn0j","Ozaukee silt loam, 6 to 12 percent slopes, eroded"
2188500,"F097XA022MI","2sn0j","Ozaukee silt loam, 6 to 12 percent slopes, eroded"
2188500,"R097XB046IL","2sn0j","Ozaukee silt loam, 6 to 12 percent slopes, eroded"
2188504,"F098XB033IN","2sn0k","Ozaukee silty clay loam, 6 to 12 percent slopes, severely eroded"
2188504,"F097XA022MI","2sn0k","Ozaukee silty clay loam, 6 to 12 percent slopes, severely eroded"
2188504,"R097XB046IL","2sn0k","Ozaukee silty clay loam, 6 to 12 percent slopes, severely eroded"
2188525,"R097XB046IL","2sn0q","Ozaukee silt loam, 12 to 18 percent slopes, eroded"
2188525,"F097XA022MI","2sn0q","Ozaukee silt loam, 12 to 18 percent slopes, eroded"
2490229,"R097XB046IL","2sn0r","Ozaukee silt loam, 18 to 30 percent slopes"
2490229,"F098XB033IN","2sn0r","Ozaukee silt loam, 18 to 30 percent slopes"
2490229,"F097XA022MI","2sn0r","Ozaukee silt loam, 18 to 30 percent slopes"
2197956,"R097XB046IL","2sss0","Elliott silt loam, 0 to 2 percent slopes"
2197956,"F098XB033IN","2sss0","Elliott silt loam, 0 to 2 percent slopes"
2507886,"F139XY004OH","2srg7","Volusia-Fremont silt loams, 0 to 3 percent slopes"
2507886,"F139XY006OH","2srg7","Volusia-Fremont silt loams, 0 to 3 percent slopes"
2507872,"F139XY006OH","2srg7","Volusia-Fremont silt loams, 0 to 3 percent slopes"
2507872,"F139XY004OH","2srg7","Volusia-Fremont silt loams, 0 to 3 percent slopes"
2507878,"F139XY004OH","2srg8","Volusia-Fremont silt loams, 3 to 8 percent slopes"
2507887,"F139XY004OH","2srg8","Volusia-Fremont silt loams, 3 to 8 percent slopes"
2507887,"F139XY006OH","2srg8","Volusia-Fremont silt loams, 3 to 8 percent slopes"
2507878,"F139XY006OH","2srg8","Volusia-Fremont silt loams, 3 to 8 percent slopes"
2507880,"F139XY004OH","2srg9","Volusia-Fremont silt loams, 8 to 15 percent slopes"
2507880,"F139XY006OH","2srg9","Volusia-Fremont silt loams, 8 to 15 percent slopes"
2507889,"F139XY006OH","2srg9","Volusia-Fremont silt loams, 8 to 15 percent slopes"
2507889,"F139XY004OH","2srg9","Volusia-Fremont silt loams, 8 to 15 percent slopes"
2221827,"F098XB033IN","2t6zk","Blount silt loam, Lake Michigan Lobe, 0 to 2 percent slopes"
2221827,"R097XB046IL","2t6zk","Blount silt loam, Lake Michigan Lobe, 0 to 2 percent slopes"
2221827,"F097XA022MI","2t6zk","Blount silt loam, Lake Michigan Lobe, 0 to 2 percent slopes"
2221856,"R097XB047IL","2t6zp","Bryce silty clay, 0 to 2 percent slopes"
2221856,"F098XB034IN","2t6zp","Bryce silty clay, 0 to 2 percent slopes"
2220645,"F139XY006OH","2t185","Wharton silt loam, 3 to 8 percent slopes"
2220645,"F139XY004OH","2t185","Wharton silt loam, 3 to 8 percent slopes"
2238933,"F139XY006OH","2t5mm","Wharton silt loam, 8 to 15 percent slopes"
2238933,"F139XY004OH","2t5mm","Wharton silt loam, 8 to 15 percent slopes"
2246179,"F098XB030IN","2t6l3","Boyer loamy sand, 6 to 12 percent slopes"
2246179,"F099XY004MI","2t6l3","Boyer loamy sand, 6 to 12 percent slopes"
2246182,"F098XB030IN","2t6l4","Boyer loamy sand, 1 to 6 percent slopes"
2246182,"F099XY004MI","2t6l4","Boyer loamy sand, 1 to 6 percent slopes"
2246182,"F099XY006MI","2t6l4","Boyer loamy sand, 1 to 6 percent slopes"
2246257,"F139XY008OH","2t6lp","Shoals silt loam, 0 to 2 percent slopes, occasionally flooded"
2246257,"F099XY008MI","2t6lp","Shoals silt loam, 0 to 2 percent slopes, occasionally flooded"
2246279,"F099XY013MI","2t6lv","Pewamo silty clay loam, 0 to 1 percent slopes"
2246279,"F139XY011OH","2t6lv","Pewamo silty clay loam, 0 to 1 percent slopes"
2246283,"F098XB028IN","2t6m2","Houghton muck, disintegration moraine, 0 to 2 percent slopes"
2246283,"F099XY014MI","2t6m2","Houghton muck, disintegration moraine, 0 to 2 percent slopes"
2246307,"F099XY007MI","2t6m9","Bennington silt loam, 0 to 2 percent slopes"
2246307,"F139XY002OH","2t6m9","Bennington silt loam, 0 to 2 percent slopes"
2246311,"F099XY007MI","2t6mb","Bennington silt loam, 2 to 6 percent slopes"
2246311,"F139XY002OH","2t6mb","Bennington silt loam, 2 to 6 percent slopes"
2246316,"F099XY014MI","2t6mf","Carlisle muck, Central Ohio clayey till plain, 0 to 2 percent slopes"
2246316,"F139XY013OH","2t6mf","Carlisle muck, Central Ohio clayey till plain, 0 to 2 percent slopes"
2281423,"F098XA008MI","2tpk5","Tekenink-Elmdale loamy sands, 0 to 2 percent slopes"
2281424,"F098XA011MI","2tpk5","Tekenink-Elmdale loamy sands, 0 to 2 percent slopes"
2281424,"F096XB017MI","2tpk5","Tekenink-Elmdale loamy sands, 0 to 2 percent slopes"
2281423,"F096XB016MI","2tpk5","Tekenink-Elmdale loamy sands, 0 to 2 percent slopes"
2281414,"F098XA008MI","2tpk6","Tekenink-Elmdale loamy sands, 2 to 6 percent slopes"
2281420,"F098XA011MI","2tpk6","Tekenink-Elmdale loamy sands, 2 to 6 percent slopes"
2281414,"F096XB016MI","2tpk6","Tekenink-Elmdale loamy sands, 2 to 6 percent slopes"
2281420,"F096XB017MI","2tpk6","Tekenink-Elmdale loamy sands, 2 to 6 percent slopes"
2281363,"F098XA013MI","2tpk7","Tekenink-Spinks loamy sands, 6 to 12 percent slopes"
2281363,"F097XA004MI","2tpk7","Tekenink-Spinks loamy sands, 6 to 12 percent slopes"
2281363,"F096XB020MI","2tpk7","Tekenink-Spinks loamy sands, 6 to 12 percent slopes"
2281415,"F098XA008MI","2tpk7","Tekenink-Spinks loamy sands, 6 to 12 percent slopes"
2281415,"F096XB016MI","2tpk7","Tekenink-Spinks loamy sands, 6 to 12 percent slopes"
2281415,"F097XA018MI","2tpk7","Tekenink-Spinks loamy sands, 6 to 12 percent slopes"
2281365,"F098XA013MI","2tpk8","Tekenink-Spinks loamy sands, 12 to 18 percent slopes"
2281365,"F096XB020MI","2tpk8","Tekenink-Spinks loamy sands, 12 to 18 percent slopes"
2281365,"F097XA004MI","2tpk8","Tekenink-Spinks loamy sands, 12 to 18 percent slopes"
2281417,"F098XA008MI","2tpk8","Tekenink-Spinks loamy sands, 12 to 18 percent slopes"
2281417,"F097XA018MI","2tpk8","Tekenink-Spinks loamy sands, 12 to 18 percent slopes"
2281417,"F096XB016MI","2tpk8","Tekenink-Spinks loamy sands, 12 to 18 percent slopes"
2281367,"F098XA021MI","2tpk9","Tekenink-Spinks loamy sands, 18 to 35 percent slopes"
2281367,"F097XA010MI","2tpk9","Tekenink-Spinks loamy sands, 18 to 35 percent slopes"
2281418,"F097XA017MI","2tpk9","Tekenink-Spinks loamy sands, 18 to 35 percent slopes"
2281418,"F098XA022MI","2tpk9","Tekenink-Spinks loamy sands, 18 to 35 percent slopes"
2281385,"F096XB019MI","2tpkb","Coloma-Brems-Fern complex, 0 to 6 percent slopes"
2281385,"F097XA004MI","2tpkb","Coloma-Brems-Fern complex, 0 to 6 percent slopes"
2281404,"F097XA012MI","2tpkb","Coloma-Brems-Fern complex, 0 to 6 percent slopes"
2281430,"F096XB021MI","2tpkb","Coloma-Brems-Fern complex, 0 to 6 percent slopes"
2281430,"F097XA006MI","2tpkb","Coloma-Brems-Fern complex, 0 to 6 percent slopes"
2281404,"F096XB023MI","2tpkb","Coloma-Brems-Fern complex, 0 to 6 percent slopes"
2281394,"F097XA004MI","2tpkc","Coloma-Brems-Metea complex, 6 to 12 percent slopes"
2281431,"F097XA006MI","2tpkc","Coloma-Brems-Metea complex, 6 to 12 percent slopes"
2281425,"F096XB019MI","2tpkc","Coloma-Brems-Metea complex, 6 to 12 percent slopes"
2281431,"F096XB021MI","2tpkc","Coloma-Brems-Metea complex, 6 to 12 percent slopes"
2281394,"F096XB019MI","2tpkc","Coloma-Brems-Metea complex, 6 to 12 percent slopes"
2281425,"F097XA004MI","2tpkc","Coloma-Brems-Metea complex, 6 to 12 percent slopes"
2281442,"F096XB020MI","2tpkh","Plainfield-Metea-Spinks complex, 35 to 60 percent slopes"
2281442,"F097XA010MI","2tpkh","Plainfield-Metea-Spinks complex, 35 to 60 percent slopes"
2281443,"F096XB020MI","2tpkh","Plainfield-Metea-Spinks complex, 35 to 60 percent slopes"
2281443,"F097XA010MI","2tpkh","Plainfield-Metea-Spinks complex, 35 to 60 percent slopes"
2281444,"F096XB019MI","2tpkh","Plainfield-Metea-Spinks complex, 35 to 60 percent slopes"
2281444,"F097XA010MI","2tpkh","Plainfield-Metea-Spinks complex, 35 to 60 percent slopes"
2281445,"F094AA003MI","2tpkl","Marlette loam, 2 to 6 percent slopes"
2281445,"F097XA022MI","2tpkl","Marlette loam, 2 to 6 percent slopes"
2281445,"F098XA011MI","2tpkl","Marlette loam, 2 to 6 percent slopes"
2281445,"F096XB017MI","2tpkl","Marlette loam, 2 to 6 percent slopes"
2281445,"F099XY007MI","2tpkl","Marlette loam, 2 to 6 percent slopes"
2281460,"F094AB015MI","2tpkm","Filer loam, 2 to 6 percent slopes"
2281460,"F099XY007MI","2tpkm","Filer loam, 2 to 6 percent slopes"
2281460,"F098XA008MI","2tpkm","Filer loam, 2 to 6 percent slopes"
2281460,"F094AA002MI","2tpkm","Filer loam, 2 to 6 percent slopes"
2281460,"F097XA018MI","2tpkm","Filer loam, 2 to 6 percent slopes"
2281466,"F097XA018MI","2tpkn","Filer loam, 6 to 12 percent slopes"
2281466,"F096XB016MI","2tpkn","Filer loam, 6 to 12 percent slopes"
2281466,"F099XY007MI","2tpkn","Filer loam, 6 to 12 percent slopes"
2281466,"F098XA008MI","2tpkn","Filer loam, 6 to 12 percent slopes"
2281466,"F094AB015MI","2tpkn","Filer loam, 6 to 12 percent slopes"
2281466,"F094AA002MI","2tpkn","Filer loam, 6 to 12 percent slopes"
2281470,"F098XA013MI","2tpkp","Spinks loamy sand, 0 to 6 percent slopes"
2281470,"F094AA006MI","2tpkp","Spinks loamy sand, 0 to 6 percent slopes"
2281470,"F097XA004MI","2tpkp","Spinks loamy sand, 0 to 6 percent slopes"
2281470,"F099XY006MI","2tpkp","Spinks loamy sand, 0 to 6 percent slopes"
2281470,"F096XB019MI","2tpkp","Spinks loamy sand, 0 to 6 percent slopes"
2281483,"F098XA013MI","2tpkq","Spinks loamy sand, 6 to 12 percent slopes"
2281483,"F099XY006MI","2tpkq","Spinks loamy sand, 6 to 12 percent slopes"
2281483,"F094AA006MI","2tpkq","Spinks loamy sand, 6 to 12 percent slopes"
2281483,"F097XA004MI","2tpkq","Spinks loamy sand, 6 to 12 percent slopes"
2281483,"F096XB019MI","2tpkq","Spinks loamy sand, 6 to 12 percent slopes"
2281492,"F097XA010MI","2tpkr","Spinks loamy sand, 12 to 18 percent slopes"
2281492,"F098XA021MI","2tpkr","Spinks loamy sand, 12 to 18 percent slopes"
2281492,"F094AA006MI","2tpkr","Spinks loamy sand, 12 to 18 percent slopes"
2281492,"F096XB019MI","2tpkr","Spinks loamy sand, 12 to 18 percent slopes"
2329129,"F139XY011OH","2v03m","Miner silty clay loam, 0 to 2 percent slopes"
2329129,"F099XY013MI","2v03m","Miner silty clay loam, 0 to 2 percent slopes"
2329205,"F139XY011OH","2v03p","Miner silt loam, shale substratum, 0 to 2 percent slopes"
2329205,"F099XY013MI","2v03p","Miner silt loam, shale substratum, 0 to 2 percent slopes"
2329162,"F139XY004OH","2v03r","Canfield silt loam, 0 to 3 percent slopes"
2329162,"F139XY006OH","2v03r","Canfield silt loam, 0 to 3 percent slopes"
2329181,"F139XY004OH","2v03z","Canfield silt loam, 3 to 8 percent slopes"
2329181,"F139XY006OH","2v03z","Canfield silt loam, 3 to 8 percent slopes"
2329199,"F139XY006OH","2v044","Canfield silt loam, 8 to 15 percent slopes"
2329199,"F139XY004OH","2v044","Canfield silt loam, 8 to 15 percent slopes"
2329228,"F139XY004OH","2v045","Canfield silt loam, 8 to 15 percent slopes, severely eroded"
2329228,"F139XY006OH","2v045","Canfield silt loam, 8 to 15 percent slopes, severely eroded"
2329183,"F139XY004OH","2v046","Canfield gravelly silt loam, 3 to 8 percent slopes"
2329183,"F139XY006OH","2v046","Canfield gravelly silt loam, 3 to 8 percent slopes"
2377454,"F139XY004OH","2v047","Canfield gravelly silt loam, 8 to 15 percent slopes"
2377454,"F139XY006OH","2v047","Canfield gravelly silt loam, 8 to 15 percent slopes"
2329234,"F139XY006OH","2v04f","Canfield silt loam, 15 to 25 percent slopes"
2329234,"F139XY004OH","2v04f","Canfield silt loam, 15 to 25 percent slopes"
2329243,"F139XY004OH","2v04h","Canfield silt loam, 25 to 35 percent slopes"
2329243,"F139XY006OH","2v04h","Canfield silt loam, 25 to 35 percent slopes"
2349051,"F139XY006OH","2v04p","Ravenna silt loam, 0 to 3 percent slopes"
2349051,"F139XY004OH","2v04p","Ravenna silt loam, 0 to 3 percent slopes"
2349066,"F139XY004OH","2v04s","Ravenna silt loam, 3 to 8 percent slopes"
2349066,"F139XY006OH","2v04s","Ravenna silt loam, 3 to 8 percent slopes"
2349069,"F139XY004OH","2v04t","Ravenna silt loam, 8 to 15 percent slopes"
2349069,"F139XY006OH","2v04t","Ravenna silt loam, 8 to 15 percent slopes"
2349084,"F139XY006OH","2v04w","Ravenna silt loam, 8 to 15 percent slopes, severely eroded"
2349084,"F139XY004OH","2v04w","Ravenna silt loam, 8 to 15 percent slopes, severely eroded"
2349081,"F139XY004OH","2v04v","Ravenna silt loam, 15 to 25 percent slopes, eroded"
2349081,"F139XY006OH","2v04v","Ravenna silt loam, 15 to 25 percent slopes, eroded"
2349072,"F139XY004OH","2v04x","Ravenna silt loam, 0 to 15 percent slopes, very stony"
2349072,"F139XY006OH","2v04x","Ravenna silt loam, 0 to 15 percent slopes, very stony"
2349076,"F139XY004OH","2v04y","Alvira and Ravenna silt loams, 0 to 8 percent slopes, extremely stony"
2349076,"F139XY006OH","2v04y","Alvira and Ravenna silt loams, 0 to 8 percent slopes, extremely stony"
2349108,"F139XY004OH","2v04y","Alvira and Ravenna silt loams, 0 to 8 percent slopes, extremely stony"
2349108,"F139XY006OH","2v04y","Alvira and Ravenna silt loams, 0 to 8 percent slopes, extremely stony"
2313527,"F099XY013MI","2tx84","Parkhill loam, 0 to 1 percent slopes"
