"ncnesoil30m","MLRA.value","LRU","MLRA.total","Value","Count","percentmlra","mu.total","affinity","best","ofbest","compname","coiid","dmuiid","nationalmusym","muname","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T150_sand","T150_clay","T150_OM","T50_sand","T50_pH","flood","humicdepth","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","Site","Site111"
188491,60,"98A1",36997771,73418,20875,0.0564223179823455,0.0855630025427826,65.9424240683158,65.9424240683158,100,"Houghton",2246283,692368,"2t6m2","Houghton muck, disintegration moraine, 0 to 2 percent slopes",TRUE,85,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",0.5,250,250,0,0,74,0,5.87999992370605,"none",200,"organic, herbaceous material",,"depression & moraine","yes","no",0,"M2 Mucky Depression","Deep Muck"
188560,60,"98A1",36997771,73405,801,0.00216499529120281,0.00248457134870662,87.137577768891,87.137577768891,100,"Rifle",271536,146375,"6b6l","Rifle peat, 0 to 3 percent slopes",TRUE,100,"histosols","typic haplohemists","Euic, frigid Typic Haplohemists","very poorly",1,250,250,10,28.6,86.3,10,5.90799987792969,"none",152,"organic, woody material",,"depression & till plain","yes","no",0,"M2 Mucky Depression","Deep Muck"
188561,60,"98A1",36997771,73436,1782,0.00481650637818154,0.00778847262684101,61.8414753308969,61.8414753308969,100,"Rollin",271537,146376,"6b6m","Rollin muck, 0 to 3 percent slopes",TRUE,100,"histosols","limnic medisaprists","Marly, euic, mesic Limnic Medisaprists","very poorly",1,76,250,8.17466676076253,31.9093335215251,48.7066666666667,10,6.19999980926514,"none",152,"organic, herbaceous material & marl",,"depression & till-floored lake plain","yes","no",0,"M2 Mucky Depression","Limnic Muck"
188620,60,"98A1",36997771,73484,40740,0.110114741777282,0.113984536780279,96.6049824719148,96.6049824719148,100,"Houghton",881858,146435,"6b8j","Wolcott silt loam",FALSE,1,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,10,40,86.7333333333333,10,6.19999980926514,"none",152,"organic, herbaceous material",,"depression & ground moraine","yes","no",0,"M2 Mucky Depression","Deep Muck"
188639,60,"98A1",36997771,73525,9689,0.0261880641404046,0.0384003158677803,68.1975227250086,68.1975227250086,100,"Adrian",881929,146454,"6b94","Thetford loamy sand, 0 to 4 percent slopes",FALSE,3,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,66,250,55.9759991455078,20.96,36.44,10,6.19999980926514,"none",66,"organic, herbaceous material & glaciofluvial deposits",,"depression & outwash plain","yes","no",0,"M2 Mucky Depression","Mineral Muck"
188644,60,"98A1",36997771,73504,88101,0.238125156242521,0.293706268395539,81.0759530408909,81.0759530408909,100,"Muskego",2246285,692368,"2t6m2","Houghton muck, disintegration moraine, 0 to 2 percent slopes",FALSE,7,"histosols","limnic haplosaprists","Coprogenous, euic, mesic Limnic Haplosaprists","very poorly",0.5,250,250,2.16,14.04,53.4,0,5.80000019073486,"none",200,"organic, herbaceous material & coprogenic material",,"depression & moraine","yes","no",0,"M2 Mucky Depression","Limnic Muck"
188644,60,"98A1",36997771,73504,88101,0.238125156242521,0.293706268395539,81.0759530408909,81.0759530408909,100,"Palms",2246284,692368,"2t6m2","Houghton muck, disintegration moraine, 0 to 2 percent slopes",FALSE,8,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",0.5,89,250,13.8266666666667,13.42,38.77,0,5.69999980926514,"none",89,"organic, herbaceous material & drift",,"depression & moraine","yes","no",0,"M2 Mucky Depression","Mineral Muck"
188644,60,"98A1",36997771,73504,88101,0.238125156242521,0.293706268395539,81.0759530408909,81.0759530408909,100,"Houghton",2246283,692368,"2t6m2","Houghton muck, disintegration moraine, 0 to 2 percent slopes",TRUE,85,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",0.5,250,250,0,0,74,0,5.87999992370605,"none",200,"organic, herbaceous material",,"depression & moraine","yes","no",0,"M2 Mucky Depression","Deep Muck"
188646,60,"98A1",36997771,73523,9757,0.0263718589965866,0.036903631913836,71.4614189144326,71.4614189144326,100,"Edwards",882084,146461,"6b9c","Palms muck",FALSE,1,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",1,46,250,7.4346667989095,28.629333597819,35.0066666666667,9.70400001525879,6.33599983215332,"none",152,"organic, herbaceous material & marl",,"depression & glacial drainage channel","yes","no",0,"M2 Mucky Depression","Limnic Muck"
188646,60,"98A1",36997771,73523,9757,0.0263718589965866,0.036903631913836,71.4614189144326,71.4614189144326,100,"Palms",271679,146461,"6b9c","Palms muck",TRUE,97,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,41,250,21.844666112264,26.1933333333333,22.9983333333333,12.9339998626709,6.64400003433228,"none",41,"organic, herbaceous material & topple deposits",,"depression & glacial drainage channel","yes","no",0,"M2 Mucky Depression","Mineral Muck"
188649,60,"98A1",36997771,73497,11253,0.0304153458325908,0.0384589768274431,79.0851664334643,79.0851664334643,100,"Adrian",2429845,692385,"2t6mq","Gilford sandy loam, till plain, 0 to 2 percent slopes",FALSE,3,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,86,250,38.4,1.28,32.0933333333333,0,5.34000015258789,"none",86,"organic, herbaceous material & glaciofluvial deposits",,"depression & glacial drainage channel & glacial drainage channel & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
188655,60,"98A1",36997771,73519,9130,0.0246771623079671,0.0270460633343362,91.2412353802278,91.2412353802278,100,"Histosols",271690,146470,"6b9n","Histosols and Aquents, ponded",TRUE,60,"histosols",,"Histosols","very poorly",0,250,250,71.3066655476888,14.3333333333333,22.1833333333333,26.7199996948242,6.29999980926514,"none",40,"organic, herbaceous material",,"marsh","yes","no",0,"M2 Mucky Depression","Deep Muck"
